Iteration	MSE
8827	0.020045
8828	0.020044
8829	0.020044
8830	0.020044
8831	0.020043
8832	0.020043
8833	0.020043
8834	0.020042
8835	0.020042
8836	0.020041
8837	0.020041
8838	0.020041
8839	0.020040
8840	0.020040
8841	0.020040
8842	0.020039
8843	0.020039
8844	0.020039
8845	0.020038
8846	0.020038
8847	0.020037
8848	0.020037
8849	0.020037
8850	0.020036
8851	0.020036
8852	0.020036
8853	0.020035
8854	0.020035
8855	0.020035
8856	0.020034
8857	0.020034
8858	0.020033
8859	0.020033
8860	0.020033
8861	0.020032
8862	0.020032
8863	0.020032
8864	0.020031
8865	0.020031
8866	0.020031
8867	0.020030
8868	0.020030
8869	0.020030
8870	0.020029
8871	0.020029
8872	0.020028
8873	0.020028
8874	0.020028
8875	0.020027
8876	0.020027
8877	0.020027
8878	0.020026
8879	0.020026
8880	0.020026
8881	0.020025
8882	0.020025
8883	0.020024
8884	0.020024
8885	0.020024
8886	0.020023
8887	0.020023
8888	0.020023
8889	0.020022
8890	0.020022
8891	0.020022
8892	0.020021
8893	0.020021
8894	0.020021
8895	0.020020
8896	0.020020
8897	0.020019
8898	0.020019
8899	0.020019
8900	0.020018
8901	0.020018
8902	0.020018
8903	0.020017
8904	0.020017
8905	0.020017
8906	0.020016
8907	0.020016
8908	0.020015
8909	0.020015
8910	0.020015
8911	0.020014
8912	0.020014
8913	0.020014
8914	0.020013
8915	0.020013
8916	0.020013
8917	0.020012
8918	0.020012
8919	0.020012
8920	0.020011
8921	0.020011
8922	0.020010
8923	0.020010
8924	0.020010
8925	0.020009
8926	0.020009
8927	0.020009
8928	0.020008
8929	0.020008
8930	0.020008
8931	0.020007
8932	0.020007
8933	0.020007
8934	0.020006
8935	0.020006
8936	0.020005
8937	0.020005
8938	0.020005
8939	0.020004
8940	0.020004
8941	0.020004
8942	0.020003
8943	0.020003
8944	0.020003
8945	0.020002
8946	0.020002
8947	0.020002
8948	0.020001
8949	0.020001
8950	0.020000
8951	0.020000
8952	0.020000
8953	0.019999
8954	0.019999
8955	0.019999
8956	0.019998
8957	0.019998
8958	0.019998
8959	0.019997
8960	0.019997
8961	0.019997
8962	0.019996
8963	0.019996
8964	0.019995
8965	0.019995
8966	0.019995
8967	0.019994
8968	0.019994
8969	0.019994
8970	0.019993
8971	0.019993
8972	0.019993
8973	0.019992
8974	0.019992
8975	0.019992
8976	0.019991
8977	0.019991
8978	0.019990
8979	0.019990
8980	0.019990
8981	0.019989
8982	0.019989
8983	0.019989
8984	0.019988
8985	0.019988
8986	0.019988
8987	0.019987
8988	0.019987
8989	0.019987
8990	0.019986
8991	0.019986
8992	0.019985
8993	0.019985
8994	0.019985
8995	0.019984
8996	0.019984
8997	0.019984
8998	0.019983
8999	0.019983
9000	0.019983
9001	0.019982
9002	0.019982
9003	0.019982
9004	0.019981
9005	0.019981
9006	0.019980
9007	0.019980
9008	0.019980
9009	0.019979
9010	0.019979
9011	0.019979
9012	0.019978
9013	0.019978
9014	0.019978
9015	0.019977
9016	0.019977
9017	0.019977
9018	0.019976
9019	0.019976
9020	0.019976
9021	0.019975
9022	0.019975
9023	0.019974
9024	0.019974
9025	0.019974
9026	0.019973
9027	0.019973
9028	0.019973
9029	0.019972
9030	0.019972
9031	0.019972
9032	0.019971
9033	0.019971
9034	0.019971
9035	0.019970
9036	0.019970
9037	0.019969
9038	0.019969
9039	0.019969
9040	0.019968
9041	0.019968
9042	0.019968
9043	0.019967
9044	0.019967
9045	0.019967
9046	0.019966
9047	0.019966
9048	0.019966
9049	0.019965
9050	0.019965
9051	0.019965
9052	0.019964
9053	0.019964
9054	0.019963
9055	0.019963
9056	0.019963
9057	0.019962
9058	0.019962
9059	0.019962
9060	0.019961
9061	0.019961
9062	0.019961
9063	0.019960
9064	0.019960
9065	0.019960
9066	0.019959
9067	0.019959
9068	0.019958
9069	0.019958
9070	0.019958
9071	0.019957
9072	0.019957
9073	0.019957
9074	0.019956
9075	0.019956
9076	0.019956
9077	0.019955
9078	0.019955
9079	0.019955
9080	0.019954
9081	0.019954
9082	0.019954
9083	0.019953
9084	0.019953
9085	0.019952
9086	0.019952
9087	0.019952
9088	0.019951
9089	0.019951
9090	0.019951
9091	0.019950
9092	0.019950
9093	0.019950
9094	0.019949
9095	0.019949
9096	0.019949
9097	0.019948
9098	0.019948
9099	0.019948
9100	0.019947
9101	0.019947
9102	0.019947
9103	0.019946
9104	0.019946
9105	0.019945
9106	0.019945
9107	0.019945
9108	0.019944
9109	0.019944
9110	0.019944
9111	0.019943
9112	0.019943
9113	0.019943
9114	0.019942
9115	0.019942
9116	0.019942
9117	0.019941
9118	0.019941
9119	0.019941
9120	0.019940
9121	0.019940
9122	0.019939
9123	0.019939
9124	0.019939
9125	0.019938
9126	0.019938
9127	0.019938
9128	0.019937
9129	0.019937
9130	0.019937
9131	0.019936
9132	0.019936
9133	0.019936
9134	0.019935
9135	0.019935
9136	0.019935
9137	0.019934
9138	0.019934
9139	0.019933
9140	0.019933
9141	0.019933
9142	0.019932
9143	0.019932
9144	0.019932
9145	0.019931
9146	0.019931
9147	0.019931
9148	0.019930
9149	0.019930
9150	0.019930
9151	0.019929
9152	0.019929
9153	0.019929
9154	0.019928
9155	0.019928
9156	0.019928
9157	0.019927
9158	0.019927
9159	0.019926
9160	0.019926
9161	0.019926
9162	0.019925
9163	0.019925
9164	0.019925
9165	0.019924
9166	0.019924
9167	0.019924
9168	0.019923
9169	0.019923
9170	0.019923
9171	0.019922
9172	0.019922
9173	0.019922
9174	0.019921
9175	0.019921
9176	0.019921
9177	0.019920
9178	0.019920
9179	0.019919
9180	0.019919
9181	0.019919
9182	0.019918
9183	0.019918
9184	0.019918
9185	0.019917
9186	0.019917
9187	0.019917
9188	0.019916
9189	0.019916
9190	0.019916
9191	0.019915
9192	0.019915
9193	0.019915
9194	0.019914
9195	0.019914
9196	0.019914
9197	0.019913
9198	0.019913
9199	0.019913
9200	0.019912
9201	0.019912
9202	0.019911
9203	0.019911
9204	0.019911
9205	0.019910
9206	0.019910
9207	0.019910
9208	0.019909
9209	0.019909
9210	0.019909
9211	0.019908
9212	0.019908
9213	0.019908
9214	0.019907
9215	0.019907
9216	0.019907
9217	0.019906
9218	0.019906
9219	0.019906
9220	0.019905
9221	0.019905
9222	0.019904
9223	0.019904
9224	0.019904
9225	0.019903
9226	0.019903
9227	0.019903
9228	0.019902
9229	0.019902
9230	0.019902
9231	0.019901
9232	0.019901
9233	0.019901
9234	0.019900
9235	0.019900
9236	0.019900
9237	0.019899
9238	0.019899
9239	0.019899
9240	0.019898
9241	0.019898
9242	0.019898
9243	0.019897
9244	0.019897
9245	0.019896
9246	0.019896
9247	0.019896
9248	0.019895
9249	0.019895
9250	0.019895
9251	0.019894
9252	0.019894
9253	0.019894
9254	0.019893
9255	0.019893
9256	0.019893
9257	0.019892
9258	0.019892
9259	0.019892
9260	0.019891
9261	0.019891
9262	0.019891
9263	0.019890
9264	0.019890
9265	0.019890
9266	0.019889
9267	0.019889
9268	0.019889
9269	0.019888
9270	0.019888
9271	0.019887
9272	0.019887
9273	0.019887
9274	0.019886
9275	0.019886
9276	0.019886
9277	0.019885
9278	0.019885
9279	0.019885
9280	0.019884
9281	0.019884
9282	0.019884
9283	0.019883
9284	0.019883
9285	0.019883
9286	0.019882
9287	0.019882
9288	0.019882
9289	0.019881
9290	0.019881
9291	0.019881
9292	0.019880
9293	0.019880
9294	0.019880
9295	0.019879
9296	0.019879
9297	0.019878
9298	0.019878
9299	0.019878
9300	0.019877
9301	0.019877
9302	0.019877
9303	0.019876
9304	0.019876
9305	0.019876
9306	0.019875
9307	0.019875
9308	0.019875
9309	0.019874
9310	0.019874
9311	0.019874
9312	0.019873
9313	0.019873
9314	0.019873
9315	0.019872
9316	0.019872
9317	0.019872
9318	0.019871
9319	0.019871
9320	0.019871
9321	0.019870
9322	0.019870
9323	0.019869
9324	0.019869
9325	0.019869
9326	0.019868
9327	0.019868
9328	0.019868
9329	0.019867
9330	0.019867
9331	0.019867
9332	0.019866
9333	0.019866
9334	0.019866
9335	0.019865
9336	0.019865
9337	0.019865
9338	0.019864
9339	0.019864
9340	0.019864
9341	0.019863
9342	0.019863
9343	0.019863
9344	0.019862
9345	0.019862
9346	0.019862
9347	0.019861
9348	0.019861
9349	0.019861
9350	0.019860
9351	0.019860
9352	0.019860
9353	0.019859
9354	0.019859
9355	0.019858
9356	0.019858
9357	0.019858
9358	0.019857
9359	0.019857
9360	0.019857
9361	0.019856
9362	0.019856
9363	0.019856
9364	0.019855
9365	0.019855
9366	0.019855
9367	0.019854
9368	0.019854
9369	0.019854
9370	0.019853
9371	0.019853
9372	0.019853
9373	0.019852
9374	0.019852
9375	0.019852
9376	0.019851
9377	0.019851
9378	0.019851
9379	0.019850
9380	0.019850
9381	0.019850
9382	0.019849
9383	0.019849
9384	0.019849
9385	0.019848
9386	0.019848
9387	0.019847
9388	0.019847
9389	0.019847
9390	0.019846
9391	0.019846
9392	0.019846
9393	0.019845
9394	0.019845
9395	0.019845
9396	0.019844
9397	0.019844
9398	0.019844
9399	0.019843
9400	0.019843
9401	0.019843
9402	0.019842
9403	0.019842
9404	0.019842
9405	0.019841
9406	0.019841
9407	0.019841
9408	0.019840
9409	0.019840
9410	0.019840
9411	0.019839
9412	0.019839
9413	0.019839
9414	0.019838
9415	0.019838
9416	0.019838
9417	0.019837
9418	0.019837
9419	0.019837
9420	0.019836
9421	0.019836
9422	0.019835
9423	0.019835
9424	0.019835
9425	0.019834
9426	0.019834
9427	0.019834
9428	0.019833
9429	0.019833
9430	0.019833
9431	0.019832
9432	0.019832
9433	0.019832
9434	0.019831
9435	0.019831
9436	0.019831
9437	0.019830
9438	0.019830
9439	0.019830
9440	0.019829
9441	0.019829
9442	0.019829
9443	0.019828
9444	0.019828
9445	0.019828
9446	0.019827
9447	0.019827
9448	0.019827
9449	0.019826
9450	0.019826
9451	0.019826
9452	0.019825
9453	0.019825
9454	0.019825
9455	0.019824
9456	0.019824
9457	0.019824
9458	0.019823
9459	0.019823
9460	0.019823
9461	0.019822
9462	0.019822
9463	0.019822
9464	0.019821
9465	0.019821
9466	0.019820
9467	0.019820
9468	0.019820
9469	0.019819
9470	0.019819
9471	0.019819
9472	0.019818
9473	0.019818
9474	0.019818
9475	0.019817
9476	0.019817
9477	0.019817
9478	0.019816
9479	0.019816
9480	0.019816
9481	0.019815
9482	0.019815
9483	0.019815
9484	0.019814
9485	0.019814
9486	0.019814
9487	0.019813
9488	0.019813
9489	0.019813
9490	0.019812
9491	0.019812
9492	0.019812
9493	0.019811
9494	0.019811
9495	0.019811
9496	0.019810
9497	0.019810
9498	0.019810
9499	0.019809
9500	0.019809
9501	0.019809
9502	0.019808
9503	0.019808
9504	0.019808
9505	0.019807
9506	0.019807
9507	0.019807
9508	0.019806
9509	0.019806
9510	0.019806
9511	0.019805
9512	0.019805
9513	0.019805
9514	0.019804
9515	0.019804
9516	0.019803
9517	0.019803
9518	0.019803
9519	0.019802
9520	0.019802
9521	0.019802
9522	0.019801
9523	0.019801
9524	0.019801
9525	0.019800
9526	0.019800
9527	0.019800
9528	0.019799
9529	0.019799
9530	0.019799
9531	0.019798
9532	0.019798
9533	0.019798
9534	0.019797
9535	0.019797
9536	0.019797
9537	0.019796
9538	0.019796
9539	0.019796
9540	0.019795
9541	0.019795
9542	0.019795
9543	0.019794
9544	0.019794
9545	0.019794
9546	0.019793
9547	0.019793
9548	0.019793
9549	0.019792
9550	0.019792
9551	0.019792
9552	0.019791
9553	0.019791
9554	0.019791
9555	0.019790
9556	0.019790
9557	0.019790
9558	0.019789
9559	0.019789
9560	0.019789
9561	0.019788
9562	0.019788
9563	0.019788
9564	0.019787
9565	0.019787
9566	0.019787
9567	0.019786
9568	0.019786
9569	0.019786
9570	0.019785
9571	0.019785
9572	0.019785
9573	0.019784
9574	0.019784
9575	0.019784
9576	0.019783
9577	0.019783
9578	0.019783
9579	0.019782
9580	0.019782
9581	0.019782
9582	0.019781
9583	0.019781
9584	0.019781
9585	0.019780
9586	0.019780
9587	0.019779
9588	0.019779
9589	0.019779
9590	0.019778
9591	0.019778
9592	0.019778
9593	0.019777
9594	0.019777
9595	0.019777
9596	0.019776
9597	0.019776
9598	0.019776
9599	0.019775
9600	0.019775
9601	0.019775
9602	0.019774
9603	0.019774
9604	0.019774
9605	0.019773
9606	0.019773
9607	0.019773
9608	0.019772
9609	0.019772
9610	0.019772
9611	0.019771
9612	0.019771
9613	0.019771
9614	0.019770
9615	0.019770
9616	0.019770
9617	0.019769
9618	0.019769
9619	0.019769
9620	0.019768
9621	0.019768
9622	0.019768
9623	0.019767
9624	0.019767
9625	0.019767
9626	0.019766
9627	0.019766
9628	0.019766
9629	0.019765
9630	0.019765
9631	0.019765
9632	0.019764
9633	0.019764
9634	0.019764
9635	0.019763
9636	0.019763
9637	0.019763
9638	0.019762
9639	0.019762
9640	0.019762
9641	0.019761
9642	0.019761
9643	0.019761
9644	0.019760
9645	0.019760
9646	0.019760
9647	0.019759
9648	0.019759
9649	0.019759
9650	0.019758
9651	0.019758
9652	0.019758
9653	0.019757
9654	0.019757
9655	0.019757
9656	0.019756
9657	0.019756
9658	0.019756
9659	0.019755
9660	0.019755
9661	0.019755
9662	0.019754
9663	0.019754
9664	0.019754
9665	0.019753
9666	0.019753
9667	0.019753
9668	0.019752
9669	0.019752
9670	0.019752
9671	0.019751
9672	0.019751
9673	0.019751
9674	0.019750
9675	0.019750
9676	0.019750
9677	0.019749
9678	0.019749
9679	0.019749
9680	0.019748
9681	0.019748
9682	0.019748
9683	0.019747
9684	0.019747
9685	0.019747
9686	0.019746
9687	0.019746
9688	0.019746
9689	0.019745
9690	0.019745
9691	0.019745
9692	0.019744
9693	0.019744
9694	0.019744
9695	0.019743
9696	0.019743
9697	0.019743
9698	0.019742
9699	0.019742
9700	0.019742
9701	0.019741
9702	0.019741
9703	0.019741
9704	0.019740
9705	0.019740
9706	0.019740
9707	0.019739
9708	0.019739
9709	0.019739
9710	0.019738
9711	0.019738
9712	0.019738
9713	0.019737
9714	0.019737
9715	0.019737
9716	0.019736
9717	0.019736
9718	0.019736
9719	0.019735
9720	0.019735
9721	0.019735
9722	0.019734
9723	0.019734
9724	0.019734
9725	0.019733
9726	0.019733
9727	0.019733
9728	0.019732
9729	0.019732
9730	0.019732
9731	0.019731
9732	0.019731
9733	0.019731
9734	0.019730
9735	0.019730
9736	0.019730
9737	0.019729
9738	0.019729
9739	0.019729
9740	0.019728
9741	0.019728
9742	0.019728
9743	0.019727
9744	0.019727
9745	0.019727
9746	0.019726
9747	0.019726
9748	0.019726
9749	0.019725
9750	0.019725
9751	0.019725
9752	0.019724
9753	0.019724
9754	0.019724
9755	0.019723
9756	0.019723
9757	0.019723
9758	0.019722
9759	0.019722
9760	0.019722
9761	0.019721
9762	0.019721
9763	0.019721
9764	0.019720
9765	0.019720
9766	0.019720
9767	0.019719
9768	0.019719
9769	0.019719
9770	0.019718
9771	0.019718
9772	0.019718
9773	0.019717
9774	0.019717
9775	0.019717
9776	0.019716
9777	0.019716
9778	0.019716
9779	0.019715
9780	0.019715
9781	0.019715
9782	0.019714
9783	0.019714
9784	0.019714
9785	0.019713
9786	0.019713
9787	0.019713
9788	0.019712
9789	0.019712
9790	0.019712
9791	0.019711
9792	0.019711
9793	0.019711
9794	0.019710
9795	0.019710
9796	0.019710
9797	0.019709
9798	0.019709
9799	0.019709
9800	0.019708
9801	0.019708
9802	0.019708
9803	0.019707
9804	0.019707
9805	0.019707
9806	0.019706
9807	0.019706
9808	0.019706
9809	0.019705
9810	0.019705
9811	0.019705
9812	0.019704
9813	0.019704
9814	0.019704
9815	0.019703
9816	0.019703
9817	0.019703
9818	0.019702
9819	0.019702
9820	0.019702
9821	0.019701
9822	0.019701
9823	0.019701
9824	0.019700
9825	0.019700
9826	0.019700
9827	0.019699
9828	0.019699
9829	0.019699
9830	0.019698
9831	0.019698
9832	0.019698
9833	0.019697
9834	0.019697
9835	0.019697
9836	0.019696
9837	0.019696
9838	0.019696
9839	0.019695
9840	0.019695
9841	0.019695
9842	0.019694
9843	0.019694
9844	0.019694
9845	0.019693
9846	0.019693
9847	0.019693
9848	0.019692
9849	0.019692
9850	0.019692
9851	0.019691
9852	0.019691
9853	0.019691
9854	0.019690
9855	0.019690
9856	0.019690
9857	0.019689
9858	0.019689
9859	0.019689
9860	0.019688
9861	0.019688
9862	0.019688
9863	0.019687
9864	0.019687
9865	0.019687
9866	0.019686
9867	0.019686
9868	0.019686
9869	0.019685
9870	0.019685
9871	0.019685
9872	0.019684
9873	0.019684
9874	0.019684
9875	0.019683
9876	0.019683
9877	0.019683
9878	0.019682
9879	0.019682
9880	0.019682
9881	0.019682
9882	0.019681
9883	0.019681
9884	0.019681
9885	0.019680
9886	0.019680
9887	0.019680
9888	0.019679
9889	0.019679
9890	0.019679
9891	0.019678
9892	0.019678
9893	0.019678
9894	0.019677
9895	0.019677
9896	0.019677
9897	0.019676
9898	0.019676
9899	0.019676
9900	0.019675
9901	0.019675
9902	0.019675
9903	0.019674
9904	0.019674
9905	0.019674
9906	0.019673
9907	0.019673
9908	0.019673
9909	0.019672
9910	0.019672
9911	0.019672
9912	0.019671
9913	0.019671
9914	0.019671
9915	0.019670
9916	0.019670
9917	0.019670
9918	0.019669
9919	0.019669
9920	0.019669
9921	0.019668
9922	0.019668
9923	0.019668
9924	0.019667
9925	0.019667
9926	0.019667
9927	0.019666
9928	0.019666
9929	0.019666
9930	0.019665
9931	0.019665
9932	0.019665
9933	0.019664
9934	0.019664
9935	0.019664
9936	0.019663
9937	0.019663
9938	0.019663
9939	0.019662
9940	0.019662
9941	0.019662
9942	0.019661
9943	0.019661
9944	0.019661
9945	0.019660
9946	0.019660
9947	0.019660
9948	0.019659
9949	0.019659
9950	0.019659
9951	0.019658
9952	0.019658
9953	0.019658
9954	0.019658
9955	0.019657
9956	0.019657
9957	0.019657
9958	0.019656
9959	0.019656
9960	0.019656
9961	0.019655
9962	0.019655
9963	0.019655
9964	0.019654
9965	0.019654
9966	0.019654
9967	0.019653
9968	0.019653
9969	0.019653
9970	0.019652
9971	0.019652
9972	0.019652
9973	0.019651
9974	0.019651
9975	0.019651
9976	0.019650
9977	0.019650
9978	0.019650
9979	0.019649
9980	0.019649
9981	0.019649
9982	0.019648
9983	0.019648
9984	0.019648
9985	0.019647
9986	0.019647
9987	0.019647
9988	0.019646
9989	0.019646
9990	0.019646
9991	0.019645
9992	0.019645
9993	0.019645
9994	0.019644
9995	0.019644
9996	0.019644
9997	0.019643
9998	0.019643
9999	0.019643
10000	0.019642
10001	0.019642
10002	0.019642
10003	0.019641
10004	0.019641
10005	0.019641
10006	0.019640
10007	0.019640
10008	0.019640
10009	0.019639
10010	0.019639
10011	0.019639
10012	0.019638
10013	0.019638
10014	0.019638
10015	0.019638
10016	0.019637
10017	0.019637
10018	0.019637
10019	0.019636
10020	0.019636
10021	0.019636
10022	0.019635
10023	0.019635
10024	0.019635
10025	0.019634
10026	0.019634
10027	0.019634
10028	0.019633
10029	0.019633
10030	0.019633
10031	0.019632
10032	0.019632
10033	0.019632
10034	0.019631
10035	0.019631
10036	0.019631
10037	0.019630
10038	0.019630
10039	0.019630
10040	0.019629
10041	0.019629
10042	0.019629
10043	0.019628
10044	0.019628
10045	0.019628
10046	0.019627
10047	0.019627
10048	0.019627
10049	0.019626
10050	0.019626
10051	0.019626
10052	0.019625
10053	0.019625
10054	0.019625
10055	0.019624
10056	0.019624
10057	0.019624
10058	0.019623
10059	0.019623
10060	0.019623
10061	0.019622
10062	0.019622
10063	0.019622
10064	0.019622
10065	0.019621
10066	0.019621
10067	0.019621
10068	0.019620
10069	0.019620
10070	0.019620
10071	0.019619
10072	0.019619
10073	0.019619
10074	0.019618
